Date,Year,Month,Day,Zulu Hours,TACC Sorties,High Priority Sorties,Flying Hours,Cargo (Stons),Passengers
3/23/16,2016,3,23,21,8,1,28,37.54,4
3/23/16,2016,3,23,22,2,0,1.3,0,0
3/23/16,2016,3,23,23,3,0,11,0,0
3/24/16,2016,3,24,0,2,0,12.1,0,15
3/24/16,2016,3,24,1,4,1,22.8,0,1
3/24/16,2016,3,24,2,2,1,7.2,0,8
3/24/16,2016,3,24,3,6,0,21.5,60.78,155
3/24/16,2016,3,24,4,2,0,8.8,10.3,0
3/24/16,2016,3,24,5,7,1,29.3,10.05,20
3/24/16,2016,3,24,6,1,0,7.2,0,134
3/24/16,2016,3,24,7,2,1,13,0,9
3/24/16,2016,3,24,8,4,2,21.5,0,0
3/24/16,2016,3,24,9,4,0,27.5,67.7,3
3/24/16,2016,3,24,10,8,0,40,2.25,253
3/24/16,2016,3,24,11,4,0,9.9,16.99,4
3/24/16,2016,3,24,12,11,2,49.8,38,373
3/24/16,2016,3,24,13,7,2,42.6,61.62,197
3/24/16,2016,3,24,14,7,0,24.3,52.2,61
3/24/16,2016,3,24,15,8,3,32.7,67.66,32
3/24/16,2016,3,24,16,7,1,26.2,52.57,273
3/24/16,2016,3,24,17,12,1,43.8,115.25,266
3/24/16,2016,3,24,18,9,1,41.1,0,0
3/24/16,2016,3,24,19,4,0,21.5,71.13,125
3/24/16,2016,3,24,20,10,0,42.5,23.1,4
3/24/16,2016,3,24,21,5,0,25.5,27.27,0
3/24/16,2016,3,24,22,4,0,8.7,50.9,8
3/24/16,2016,3,24,23,7,0,42.7,27.58,264
3/25/16,2016,3,25,0,5,1,16.6,0,10
3/25/16,2016,3,25,1,1,0,1.1,3.42,6
3/25/16,2016,3,25,2,2,2,4,0,0
3/25/16,2016,3,25,3,5,1,33.3,139.09,154
3/25/16,2016,3,25,4,5,2,22,3.1,105
3/25/16,2016,3,25,5,7,4,31.3,83.34,19
3/25/16,2016,3,25,6,4,2,23.1,40.6,32
3/25/16,2016,3,25,7,7,3,38.3,77.45,333
3/25/16,2016,3,25,8,4,0,22.8,77.71,53
3/25/16,2016,3,25,9,3,1,17.1,48.72,48
3/25/16,2016,3,25,10,7,3,46,61.82,251
3/25/16,2016,3,25,11,3,0,23.1,0,7
3/25/16,2016,3,25,12,10,0,37,44.09,127
3/25/16,2016,3,25,13,7,1,23.3,8.56,139
3/25/16,2016,3,25,14,4,1,17.4,0.01,23
3/25/16,2016,3,25,15,10,0,40.9,51.5,0
3/25/16,2016,3,25,16,13,3,45.3,44.14,240
3/25/16,2016,3,25,17,9,0,24.6,13.61,158
3/25/16,2016,3,25,18,13,0,47.2,116.68,188
3/25/16,2016,3,25,19,7,2,23.8,0,9
3/25/16,2016,3,25,20,14,3,63.1,72.41,15
3/25/16,2016,3,25,21,13,3,61,238.85,135
3/25/16,2016,3,25,22,9,2,43.1,49.3,96
3/25/16,2016,3,25,23,5,1,27.5,11.5,7
3/26/16,2016,3,26,0,12,2,52,76.31,122
3/26/16,2016,3,26,1,6,0,34.3,28.51,26
3/26/16,2016,3,26,2,5,1,16.9,48.53,38
3/26/16,2016,3,26,3,4,2,18.2,25.28,19
3/26/16,2016,3,26,4,4,0,11.9,33.67,321
3/26/16,2016,3,26,5,5,0,25.5,61.8,296
3/26/16,2016,3,26,6,4,0,27.8,39.22,134
3/26/16,2016,3,26,7,6,1,33.2,0.49,40
3/26/16,2016,3,26,8,7,0,21.9,10.03,26
3/26/16,2016,3,26,9,4,0,25.2,0,4
3/26/16,2016,3,26,10,3,0,11.5,1.38,2
3/26/16,2016,3,26,11,6,1,26.7,0.2,47
3/26/16,2016,3,26,12,5,0,21.1,79.34,44
3/26/16,2016,3,26,13,4,0,19.7,57.6,14
3/26/16,2016,3,26,14,8,2,34,63.39,83
3/26/16,2016,3,26,15,6,0,29.4,0,0
3/26/16,2016,3,26,16,10,5,38,64.22,60
3/26/16,2016,3,26,17,8,0,34.7,14.26,9
3/26/16,2016,3,26,18,7,2,29.7,1.59,78
3/26/16,2016,3,26,19,9,2,53,68.12,218
3/26/16,2016,3,26,20,6,0,26,16.26,81
3/26/16,2016,3,26,21,3,0,12.2,15.701,55
3/26/16,2016,3,26,22,3,0,15.3,0.01,0
3/26/16,2016,3,26,23,4,0,21.2,0,2
3/27/16,2016,3,27,0,8,0,38.5,25.6,77
3/27/16,2016,3,27,1,2,0,10.6,11.68,5
3/27/16,2016,3,27,2,6,0,29.6,92.44,113
3/27/16,2016,3,27,3,2,1,9.2,5,5
3/27/16,2016,3,27,4,6,0,35.6,14.97,0
3/27/16,2016,3,27,5,8,1,39.9,150.74,11
3/27/16,2016,3,27,6,3,1,12.4,24.73,1
3/27/16,2016,3,27,7,3,1,18.5,0,3
3/27/16,2016,3,27,8,3,0,11.9,0.97,196
3/27/16,2016,3,27,10,7,0,38.2,14.08,13
3/27/16,2016,3,27,11,7,0,39.4,137.35,74
3/27/16,2016,3,27,12,5,1,21.6,14.39,43
3/27/16,2016,3,27,13,3,0,14.3,0,0
3/27/16,2016,3,27,14,5,0,16.3,67.84,1
3/27/16,2016,3,27,15,5,1,25.5,0,313
3/27/16,2016,3,27,16,3,0,16,18.4,1
3/27/16,2016,3,27,17,6,1,25.5,108.52,69
3/27/16,2016,3,27,18,10,1,38.8,21.15,60
3/27/16,2016,3,27,19,5,0,28.9,0.55,7
3/27/16,2016,3,27,20,8,0,42.1,55.85,33
3/27/16,2016,3,27,21,8,0,29.8,47.16,25
3/27/16,2016,3,27,22,7,2,27.4,2.5,2
3/27/16,2016,3,27,23,6,0,37,58.26,56
3/28/16,2016,3,28,0,4,0,19.7,28.25,63
3/28/16,2016,3,28,1,3,0,20.5,23.99,47
3/28/16,2016,3,28,2,3,0,14.9,93.01,0
3/28/16,2016,3,28,3,4,0,18.9,2.84,19
3/28/16,2016,3,28,4,6,1,32.9,33.8,390
3/28/16,2016,3,28,5,7,2,28.4,47.24,59
3/28/16,2016,3,28,6,2,0,11.6,1.48,0
3/28/16,2016,3,28,7,1,0,2.5,0.01,79
3/28/16,2016,3,28,8,3,0,17.8,31.1,56
3/28/16,2016,3,28,9,3,1,19,15.99,8
3/28/16,2016,3,28,10,3,0,13.6,4.7,0
3/28/16,2016,3,28,11,9,1,35.8,63.76,202
3/28/16,2016,3,28,12,4,0,15,33.4,57
3/28/16,2016,3,28,13,4,1,15.9,40.1,33
3/28/16,2016,3,28,14,5,0,5,8.88,6
3/28/16,2016,3,28,15,8,0,32,31.5,23
3/28/16,2016,3,28,16,10,1,32.7,25.74,82
3/28/16,2016,3,28,17,9,0,38.5,0,61
3/28/16,2016,3,28,18,11,0,40,27.62,177
3/28/16,2016,3,28,19,7,0,36.2,21.73,23
3/28/16,2016,3,28,20,9,1,31.5,96.34,71
3/28/16,2016,3,28,21,8,0,45.1,111.23,135
3/28/16,2016,3,28,22,9,0,41.7,102.49,227
3/28/16,2016,3,28,23,12,3,59.6,137.71,362
3/29/16,2016,3,29,0,7,2,33,24.22,12
3/29/16,2016,3,29,1,4,0,24.6,78.96,10
3/29/16,2016,3,29,2,5,0,18.5,45,107
3/29/16,2016,3,29,3,10,0,53.5,61.59,234
3/29/16,2016,3,29,4,5,0,22.7,53.04,253
3/29/16,2016,3,29,5,5,0,17.8,73.4,20
3/29/16,2016,3,29,6,7,0,27.6,47.79,18
3/29/16,2016,3,29,7,3,0,20.2,0,6
3/29/16,2016,3,29,8,6,0,27.4,1.13,197
3/29/16,2016,3,29,9,8,1,39,56.72,45
3/29/16,2016,3,29,10,5,1,18.8,35.93,140
3/29/16,2016,3,29,11,4,0,21,0.15,11
3/29/16,2016,3,29,12,3,0,9.6,0,4
3/29/16,2016,3,29,13,7,2,28.7,0.01,185
3/29/16,2016,3,29,14,12,4,69.1,77.67,33
3/29/16,2016,3,29,15,10,1,42.7,56.04,366
3/29/16,2016,3,29,16,10,0,24.2,12,136
3/29/16,2016,3,29,17,9,0,16.2,20.22,90
3/29/16,2016,3,29,18,8,0,21.8,2.61,112
3/29/16,2016,3,29,19,9,0,24.6,8.03,32
3/29/16,2016,3,29,20,12,1,48.4,132.54,85
3/29/16,2016,3,29,21,9,0,43.6,132.62,42
3/29/16,2016,3,29,22,7,0,29.6,15.07,153
3/29/16,2016,3,29,23,8,1,34.3,75.55,108
3/30/16,2016,3,30,0,4,1,26.6,6.96,10
3/30/16,2016,3,30,1,6,0,14.8,7.94,167
3/30/16,2016,3,30,2,6,1,21,38.9,531
3/30/16,2016,3,30,3,6,1,28,43.41,266
3/30/16,2016,3,30,4,5,0,26.2,87.73,300
3/30/16,2016,3,30,5,8,0,43.5,35.17,355
3/30/16,2016,3,30,6,3,0,11.6,0,191
3/30/16,2016,3,30,7,6,0,26.9,47.01,397
3/30/16,2016,3,30,8,6,1,33.7,35.29,89
3/30/16,2016,3,30,9,3,0,19.3,28,30
3/30/16,2016,3,30,10,5,0,30.2,37.83,26
3/30/16,2016,3,30,11,4,0,21.3,28.5,227
3/30/16,2016,3,30,12,10,2,28.6,6.03,378
3/30/16,2016,3,30,13,7,1,22.6,34.19,46
3/30/16,2016,3,30,14,2,0,9,0,0
3/30/16,2016,3,30,15,10,2,44.2,39.7,11
3/30/16,2016,3,30,16,13,4,67.7,0.13,112
3/30/16,2016,3,30,17,11,0,59.1,7.1,102
3/30/16,2016,3,30,18,5,0,16.8,22.5,23
3/30/16,2016,3,30,19,12,1,46.7,75.83,38
3/30/16,2016,3,30,20,4,0,16,30.92,53
3/30/16,2016,3,30,21,10,0,54.5,69.56,247
3/30/16,2016,3,30,22,4,0,10.7,34.1,2
3/30/16,2016,3,30,23,7,0,20.5,1.41,1
3/31/16,2016,3,31,0,5,0,24.5,59.3,53
3/31/16,2016,3,31,1,5,0,20.1,25.51,77
3/31/16,2016,3,31,2,4,0,19.1,0,175
3/31/16,2016,3,31,3,3,0,13.7,27.5,4
3/31/16,2016,3,31,4,5,0,29.6,50.76,8
3/31/16,2016,3,31,5,3,0,14.3,24.79,337
3/31/16,2016,3,31,6,5,1,27.9,55.5,162
3/31/16,2016,3,31,7,7,0,27.4,36.74,106
3/31/16,2016,3,31,8,8,0,23.4,58.53,79
3/31/16,2016,3,31,10,5,0,12.2,3.14,12
3/31/16,2016,3,31,11,2,0,12,0,0
3/31/16,2016,3,31,12,6,0,26.5,31.05,215
3/31/16,2016,3,31,13,7,0,38.1,47.38,16
3/31/16,2016,3,31,14,5,0,31,0,0
3/31/16,2016,3,31,15,5,0,26.8,20.9,292
3/31/16,2016,3,31,16,12,0,50,29.28,124
3/31/16,2016,3,31,17,12,2,43.2,88.99,278
3/31/16,2016,3,31,18,7,0,33.9,0.25,27
3/31/16,2016,3,31,19,5,0,19.8,8.14,16
3/31/16,2016,3,31,20,4,0,16.6,107.69,281
3/31/16,2016,3,31,21,6,1,20.2,55.19,0
3/31/16,2016,3,31,22,9,0,36,51.56,31
3/31/16,2016,3,31,23,9,0,49.5,57.09,23
4/1/16,2016,4,1,0,9,0,40.3,13.56,127
4/1/16,2016,4,1,1,6,0,34.2,147.66,20
4/1/16,2016,4,1,2,2,0,9.8,42.75,46
4/1/16,2016,4,1,3,7,0,42.7,157.22,251
4/1/16,2016,4,1,4,4,0,7.3,11.93,8
4/1/16,2016,4,1,5,17,0,90,126.66,306
4/1/16,2016,4,1,6,3,0,2.4,27.94,113
4/1/16,2016,4,1,7,4,0,17.9,10.14,184
4/1/16,2016,4,1,8,9,0,51.2,38.2,88
4/1/16,2016,4,1,9,4,0,8.6,42.05,101
4/1/16,2016,4,1,10,6,0,13.9,40.69,84
4/1/16,2016,4,1,11,5,1,21.7,0,0
4/1/16,2016,4,1,12,8,0,32.6,1.6,0
4/1/16,2016,4,1,13,6,1,39.5,48.85,211
4/1/16,2016,4,1,14,8,0,29.3,23.7,107
4/1/16,2016,4,1,15,12,1,51.1,101.74,89
4/1/16,2016,4,1,16,9,2,33,44.85,211
4/1/16,2016,4,1,17,8,0,28.8,0,11
4/1/16,2016,4,1,18,13,1,46,43.8,168
4/1/16,2016,4,1,19,9,0,43.7,84.21,98
4/1/16,2016,4,1,20,6,0,27.3,26.71,258
4/1/16,2016,4,1,21,7,0,21.5,104.7,221
4/1/16,2016,4,1,22,8,1,34.6,121.13,130
4/1/16,2016,4,1,23,5,0,21.2,7,222
4/2/16,2016,4,2,0,7,0,27.3,40.3,264
4/2/16,2016,4,2,1,6,0,18.2,153.78,440
4/2/16,2016,4,2,2,4,0,19.1,0,8
4/2/16,2016,4,2,3,4,0,20.2,13.19,72
4/2/16,2016,4,2,4,8,0,41.2,72.03,243
4/2/16,2016,4,2,5,7,0,36,0.32,23
4/2/16,2016,4,2,6,4,0,18.3,67.97,300
4/2/16,2016,4,2,7,1,0,7.1,42.53,0
4/2/16,2016,4,2,8,7,0,46.9,2.7,50
4/2/16,2016,4,2,9,5,0,22.2,33.97,0
4/2/16,2016,4,2,10,7,0,24.6,23.72,40
4/2/16,2016,4,2,11,4,0,29.3,5.18,227
4/2/16,2016,4,2,12,4,0,19.2,16,14
4/2/16,2016,4,2,13,3,0,18.2,12.24,0
4/2/16,2016,4,2,14,6,0,21.3,88.73,3
4/2/16,2016,4,2,15,5,0,16.4,0,0
4/2/16,2016,4,2,16,6,0,21.2,28.1,8
4/2/16,2016,4,2,17,10,0,37.5,81.63,35
4/2/16,2016,4,2,18,8,1,42.1,58.85,35
4/2/16,2016,4,2,19,7,0,38.6,140.52,8
4/2/16,2016,4,2,20,6,0,26.4,0.01,0
4/2/16,2016,4,2,21,7,0,16.5,16.7,5
4/2/16,2016,4,2,22,5,0,19.3,91.08,49
4/2/16,2016,4,2,23,9,0,38.5,38.73,199
4/3/16,2016,4,3,0,6,0,26.6,0,6
4/3/16,2016,4,3,1,2,0,22.6,1.3,18
4/3/16,2016,4,3,2,7,0,43.4,90.05,40
4/3/16,2016,4,3,3,4,0,24,14.36,18
4/3/16,2016,4,3,4,5,0,12.3,4.22,16
4/3/16,2016,4,3,5,7,0,31.8,45.172,2
4/3/16,2016,4,3,6,5,0,28,62.02,4
4/3/16,2016,4,3,7,4,0,20.2,65.29,4
4/3/16,2016,4,3,8,4,0,10.9,84.63,218
4/3/16,2016,4,3,9,3,0,8.1,0,0
4/3/16,2016,4,3,10,5,0,26.5,47.09,43
4/3/16,2016,4,3,11,5,0,33.7,5.81,31
4/3/16,2016,4,3,12,5,0,28.7,34.74,21
4/3/16,2016,4,3,13,4,0,27.3,20.75,184
4/3/16,2016,4,3,14,4,0,18.2,33.7,33
4/3/16,2016,4,3,15,7,0,31,36.06,243
4/3/16,2016,4,3,16,10,2,51.2,62.75,17
4/3/16,2016,4,3,17,5,1,22,17.83,207
4/3/16,2016,4,3,18,11,3,35,41.15,31
4/3/16,2016,4,3,19,3,1,12.4,0,150
4/3/16,2016,4,3,20,8,1,18.5,31.4,23
4/3/16,2016,4,3,21,7,0,30.9,55.31,0
4/3/16,2016,4,3,22,1,0,4.7,39.37,0
4/3/16,2016,4,3,23,5,0,18.5,0.02,56
4/4/16,2016,4,4,0,4,0,26,15.7,0
4/4/16,2016,4,4,1,5,0,25.6,63.13,280
4/4/16,2016,4,4,2,4,0,21.9,42.3,6
4/4/16,2016,4,4,3,4,0,14.8,4.93,1
4/4/16,2016,4,4,4,3,0,13.1,24.42,377
4/4/16,2016,4,4,5,4,0,13,63.4,82
4/4/16,2016,4,4,6,6,0,25.3,0.13,199
4/4/16,2016,4,4,7,3,0,7.4,0,12
4/4/16,2016,4,4,8,7,0,30.4,23.03,106
4/4/16,2016,4,4,9,2,0,10.4,0,11
4/4/16,2016,4,4,10,10,0,35.2,94.17,6
4/4/16,2016,4,4,11,2,0,7.4,0,181
4/4/16,2016,4,4,12,7,0,25.6,60.92,10
4/4/16,2016,4,4,13,7,0,23.6,27.1,165
4/4/16,2016,4,4,14,12,2,36.2,49.23,67
4/4/16,2016,4,4,15,10,2,33.4,42.9,113
4/4/16,2016,4,4,16,9,1,36.1,73.99,77
4/4/16,2016,4,4,17,16,1,45.5,23.47,65
4/4/16,2016,4,4,18,11,1,33.2,28.8,245
4/4/16,2016,4,4,19,13,1,49.7,62.36,32
4/4/16,2016,4,4,20,12,2,35.7,24.5,442
4/4/16,2016,4,4,21,5,0,5.8,19,52
4/4/16,2016,4,4,22,11,0,46.6,80.78,22
4/4/16,2016,4,4,23,13,2,52.5,43.51,7
4/5/16,2016,4,5,0,6,0,31.6,11.4,261
4/5/16,2016,4,5,1,6,0,28.5,96.5,48
4/5/16,2016,4,5,2,3,0,7.8,0,193
4/5/16,2016,4,5,3,3,0,17.6,0.31,0
4/5/16,2016,4,5,4,5,0,13.4,37.87,0
4/5/16,2016,4,5,5,3,0,10.8,33.89,60
4/5/16,2016,4,5,6,7,0,40,53.98,48
4/5/16,2016,4,5,7,3,0,11.6,0,12
4/5/16,2016,4,5,8,7,0,48.8,89.13,55
4/5/16,2016,4,5,9,5,0,35.9,24.04,8
4/5/16,2016,4,5,10,12,0,91.7,3.87,320
4/5/16,2016,4,5,11,1,0,7.8,50.81,2
4/5/16,2016,4,5,12,6,0,32,5,1
4/5/16,2016,4,5,13,5,1,19.4,39.68,105
4/5/16,2016,4,5,14,7,0,42,7.21,12
4/5/16,2016,4,5,15,11,3,41.5,81.45,241
4/5/16,2016,4,5,16,3,1,11.8,70.18,9
4/5/16,2016,4,5,17,13,1,31.1,33.93,78
4/5/16,2016,4,5,18,14,0,49.7,43.17,308
4/5/16,2016,4,5,19,9,1,26,30.93,38
4/5/16,2016,4,5,20,5,0,20.8,34.45,4
4/5/16,2016,4,5,21,13,1,50.5,97.61,93
4/5/16,2016,4,5,22,4,1,24.7,63.3,69
4/5/16,2016,4,5,23,9,1,31.2,78.901,284
4/6/16,2016,4,6,0,7,0,41.8,40.81,31
4/6/16,2016,4,6,1,6,0,45,0.66,4
4/6/16,2016,4,6,2,10,0,53.7,69.89,839
4/6/16,2016,4,6,3,5,0,27.8,18.7,269
4/6/16,2016,4,6,4,5,0,16.8,22.47,0
4/6/16,2016,4,6,5,5,0,37.2,113.29,33
4/6/16,2016,4,6,6,2,0,14.6,6.68,62
4/6/16,2016,4,6,7,7,0,33.9,81.91,445
4/6/16,2016,4,6,8,5,0,24.4,33.72,8
4/6/16,2016,4,6,9,7,0,33.2,59.6,0
4/6/16,2016,4,6,10,5,1,35.5,4.26,39
4/6/16,2016,4,6,11,4,0,15.6,18.43,47
4/6/16,2016,4,6,12,7,1,46.1,43.47,91
4/6/16,2016,4,6,13,8,1,26.5,30.58,47
4/6/16,2016,4,6,14,13,4,36.6,101.52,74
4/6/16,2016,4,6,15,8,0,22.2,51.02,9
4/6/16,2016,4,6,16,5,1,20.3,73.44,12
4/6/16,2016,4,6,17,11,0,49.4,6,232
4/6/16,2016,4,6,18,11,2,35,6.54,65
4/6/16,2016,4,6,19,6,1,21.6,0.24,303
4/6/16,2016,4,6,20,12,0,52.5,39.3,13
4/6/16,2016,4,6,21,4,0,20.2,70.57,6
4/6/16,2016,4,6,22,8,1,28.9,6.02,57
4/6/16,2016,4,6,23,6,0,22.4,61.89,2
4/7/16,2016,4,7,0,3,0,24.2,0.19,26
4/7/16,2016,4,7,1,4,0,19.4,49.38,19
4/7/16,2016,4,7,2,3,0,6.9,0.02,33
4/7/16,2016,4,7,3,8,0,30.7,12.24,243
4/7/16,2016,4,7,4,2,0,16.2,0.01,26
4/7/16,2016,4,7,5,6,0,44,5.41,208
4/7/16,2016,4,7,6,3,0,14.3,0,0
4/7/16,2016,4,7,7,9,0,59.4,14.65,599
4/7/16,2016,4,7,8,4,0,21.5,3.39,32
4/7/16,2016,4,7,9,8,0,35.3,24.01,29
4/7/16,2016,4,7,10,12,0,71.7,110.41,39
4/7/16,2016,4,7,11,8,0,41.7,0,73
4/7/16,2016,4,7,12,5,2,31.2,78.91,51
4/7/16,2016,4,7,13,8,1,23.2,110.06,92
4/7/16,2016,4,7,14,10,1,40.8,172.06,132
4/7/16,2016,4,7,15,6,0,27.3,11.85,326
4/7/16,2016,4,7,16,7,0,28.8,16.86,8
4/7/16,2016,4,7,17,10,0,29.9,81.12,191
4/7/16,2016,4,7,18,6,1,17,100.69,49
4/7/16,2016,4,7,19,9,0,28.9,0.77,403
4/7/16,2016,4,7,20,7,0,20.3,17.78,11
4/7/16,2016,4,7,21,9,2,43.4,81.12,22
4/7/16,2016,4,7,22,11,0,49.4,44.78,128
4/7/16,2016,4,7,23,7,0,24.5,54.66,0
4/8/16,2016,4,8,0,8,0,47.9,195.3,67
4/8/16,2016,4,8,1,5,0,29.7,44.83,18
4/8/16,2016,4,8,2,5,1,18.7,45,30
4/8/16,2016,4,8,3,5,0,26.4,0,51
4/8/16,2016,4,8,4,8,0,30.1,181.39,45
4/8/16,2016,4,8,5,5,1,12.3,11.8,110
4/8/16,2016,4,8,6,4,0,20.1,21.3,33
4/8/16,2016,4,8,7,4,1,14.6,24.03,0
4/8/16,2016,4,8,8,7,0,33.8,40,0
4/8/16,2016,4,8,9,4,0,20.7,32.57,2
4/8/16,2016,4,8,10,9,0,48.3,14.91,253
4/8/16,2016,4,8,11,2,0,10.1,2.96,19
4/8/16,2016,4,8,12,12,1,71.4,3.97,12
4/8/16,2016,4,8,13,6,0,28.7,94.51,152
4/8/16,2016,4,8,14,8,0,24,48.76,341
4/8/16,2016,4,8,15,11,2,39.2,14.81,356
4/8/16,2016,4,8,16,5,0,26.4,47.67,7
4/8/16,2016,4,8,17,14,2,36.3,89.44,257
4/8/16,2016,4,8,18,10,1,34.6,49.31,289
4/8/16,2016,4,8,19,9,1,15.4,43.5,12
4/8/16,2016,4,8,20,9,2,21,1.6,1
4/8/16,2016,4,8,21,11,2,43.4,39.1,374
4/8/16,2016,4,8,22,10,0,46.2,35.8,71
4/8/16,2016,4,8,23,7,3,26.1,84.45,61
4/9/16,2016,4,9,0,7,0,30.6,76.92,6
4/9/16,2016,4,9,1,4,0,11.8,24.22,0
4/9/16,2016,4,9,2,3,0,18.7,22.84,0
4/9/16,2016,4,9,3,4,1,21,0,1
4/9/16,2016,4,9,4,6,0,35.4,81.04,354
4/9/16,2016,4,9,5,10,3,50.8,107.68,242
4/9/16,2016,4,9,6,2,0,15.2,42.5,0
4/9/16,2016,4,9,7,1,0,4.2,0,0
4/9/16,2016,4,9,8,3,0,18.6,6.23,1
4/9/16,2016,4,9,9,3,0,21.5,24.82,22
4/9/16,2016,4,9,10,6,1,31.2,58.95,48
4/9/16,2016,4,9,11,7,0,19.2,11.34,28
4/9/16,2016,4,9,12,5,0,28.4,0,24
4/9/16,2016,4,9,13,7,1,22.9,26.9,28
4/9/16,2016,4,9,14,8,0,39.7,0,54
4/9/16,2016,4,9,15,11,0,46.7,66.88,114
4/9/16,2016,4,9,16,8,0,43.9,57.12,47
4/9/16,2016,4,9,17,10,1,37.3,79.11,145
4/9/16,2016,4,9,18,11,0,37.6,50.9,135
4/9/16,2016,4,9,19,8,2,25.8,124.1,122
4/9/16,2016,4,9,20,6,0,21.3,193.3,31
4/9/16,2016,4,9,21,8,1,35.9,119.41,19
